"day","Iliterate_60","Iliterate_70","Iliterate_80","Iliterate_90","Basic education_60","Basic education_70","Basic education_80","Basic education_90","Primary education_60","Primary education_70","Primary education_80","Primary education_90","Secondary & Tertiary Education_60","Secondary & Tertiary Education_70","Secondary & Tertiary Education_80","Secondary & Tertiary Education_90"
2011-09-05,72.256,148.983,107.715,19.327,474.908,583.231,358.902,48.914,556.549,384.198,184.462,22.836,759.346,316.819,113.528,13.967
2011-09-06,72.245,148.956,107.715,19.328,474.874,583.169,358.924,48.928,556.587,384.2,184.483,22.842,759.474,316.864,113.548,13.973
2011-09-07,72.235,148.928,107.716,19.33,474.84,583.107,358.946,48.942,556.626,384.202,184.504,22.849,759.602,316.909,113.568,13.978
2011-09-08,72.225,148.9,107.716,19.331,474.806,583.046,358.969,48.956,556.664,384.203,184.525,22.856,759.731,316.954,113.588,13.984
2011-09-09,72.215,148.872,107.717,19.333,474.771,582.984,358.991,48.969,556.703,384.205,184.546,22.862,759.859,316.999,113.608,13.99
2011-09-10,72.205,148.844,107.717,19.334,474.737,582.923,359.014,48.983,556.742,384.206,184.567,22.869,759.987,317.044,113.628,13.996
2011-09-11,72.195,148.816,107.718,19.336,474.703,582.861,359.036,48.997,556.78,384.208,184.588,22.876,760.115,317.09,113.648,14.001
2011-09-12,72.185,148.788,107.719,19.337,474.669,582.799,359.059,49.01,556.819,384.21,184.609,22.882,760.243,317.135,113.668,14.007
2011-09-13,72.175,148.76,107.719,19.339,474.635,582.738,359.081,49.024,556.857,384.211,184.63,22.889,760.371,317.18,113.688,14.013
2011-09-14,72.165,148.732,107.72,19.34,474.601,582.676,359.104,49.038,556.896,384.213,184.651,22.896,760.499,317.225,113.708,14.019
2011-09-15,72.155,148.704,107.72,19.341,474.567,582.615,359.126,49.051,556.935,384.215,184.672,22.902,760.628,317.27,113.728,14.024
2011-09-16,72.145,148.676,107.721,19.343,474.533,582.553,359.149,49.065,556.973,384.216,184.693,22.909,760.756,317.316,113.748,14.03
2011-09-17,72.135,148.648,107.721,19.344,474.498,582.491,359.171,49.079,557.012,384.218,184.714,22.916,760.884,317.361,113.768,14.036
2011-09-18,72.125,148.62,107.722,19.346,474.464,582.43,359.193,49.092,557.051,384.22,184.735,22.922,761.012,317.406,113.788,14.042
2011-09-19,72.115,148.592,107.722,19.347,474.43,582.368,359.216,49.106,557.089,384.221,184.756,22.929,761.14,317.451,113.808,14.047
2011-09-20,72.105,148.565,107.723,19.349,474.396,582.307,359.238,49.12,557.128,384.223,184.777,22.936,761.268,317.496,113.828,14.053
2011-09-21,72.095,148.537,107.723,19.35,474.362,582.245,359.261,49.133,557.166,384.225,184.798,22.942,761.396,317.541,113.848,14.059
2011-09-22,72.085,148.509,107.724,19.352,474.328,582.183,359.283,49.147,557.205,384.226,184.819,22.949,761.524,317.587,113.868,14.065
2011-09-23,72.075,148.481,107.725,19.353,474.294,582.122,359.306,49.161,557.244,384.228,184.84,22.956,761.653,317.632,113.888,14.07
2011-09-24,72.065,148.453,107.725,19.355,474.259,582.06,359.328,49.175,557.282,384.229,184.861,22.962,761.781,317.677,113.908,14.076
2011-09-25,72.055,148.425,107.726,19.356,474.225,581.999,359.351,49.188,557.321,384.231,184.882,22.969,761.909,317.722,113.928,14.082
2011-09-26,72.045,148.397,107.726,19.358,474.191,581.937,359.373,49.202,557.359,384.233,184.903,22.976,762.037,317.767,113.948,14.088
2011-09-27,72.035,148.369,107.727,19.359,474.157,581.875,359.395,49.216,557.398,384.234,184.924,22.982,762.165,317.812,113.968,14.093
2011-09-28,72.025,148.341,107.727,19.36,474.123,581.814,359.418,49.229,557.437,384.236,184.945,22.989,762.293,317.858,113.988,14.099
2011-09-29,72.015,148.313,107.728,19.362,474.089,581.752,359.44,49.243,557.475,384.238,184.966,22.996,762.421,317.903,114.008,14.105
2011-09-30,72.005,148.285,107.728,19.363,474.055,581.691,359.463,49.257,557.514,384.239,184.987,23.002,762.549,317.948,114.028,14.111
2011-10-01,71.995,148.257,107.729,19.365,474.021,581.629,359.485,49.27,557.552,384.241,185.008,23.009,762.678,317.993,114.048,14.116
2011-10-02,71.985,148.226,107.727,19.365,473.993,581.551,359.505,49.28,557.591,384.225,185.027,23.014,762.816,318.026,114.067,14.124
2011-10-03,71.975,148.195,107.725,19.365,473.966,581.472,359.524,49.29,557.63,384.209,185.046,23.019,762.955,318.059,114.087,14.131
2011-10-04,71.966,148.164,107.724,19.365,473.939,581.394,359.544,49.299,557.669,384.193,185.066,23.023,763.094,318.093,114.106,14.138
2011-10-05,71.956,148.133,107.722,19.364,473.912,581.315,359.564,49.309,557.708,384.177,185.085,23.028,763.233,318.126,114.126,14.145
2011-10-06,71.947,148.102,107.72,19.364,473.885,581.237,359.583,49.318,557.747,384.161,185.104,23.033,763.371,318.159,114.146,14.152
2011-10-07,71.937,148.071,107.718,19.364,473.857,581.158,359.603,49.328,557.786,384.146,185.124,23.038,763.51,318.192,114.165,14.159
2011-10-08,71.928,148.04,107.717,19.364,473.83,581.08,359.623,49.338,557.825,384.13,185.143,23.043,763.649,318.225,114.185,14.166
2011-10-09,71.918,148.009,107.715,19.364,473.803,581.002,359.642,49.347,557.864,384.114,185.162,23.048,763.788,318.258,114.204,14.174
2011-10-10,71.909,147.978,107.713,19.364,473.776,580.923,359.662,49.357,557.903,384.098,185.182,23.053,763.926,318.291,114.224,14.181
2011-10-11,71.899,147.947,107.711,19.364,473.749,580.845,359.681,49.367,557.942,384.082,185.201,23.057,764.065,318.324,114.243,14.188
2011-10-12,71.89,147.916,107.71,19.364,473.721,580.766,359.701,49.376,557.981,384.066,185.22,23.062,764.204,318.357,114.263,14.195
2011-10-13,71.88,147.885,107.708,19.364,473.694,580.688,359.721,49.386,558.02,384.05,185.24,23.067,764.343,318.391,114.282,14.202
2011-10-14,71.871,147.854,107.706,19.364,473.667,580.609,359.74,49.396,558.059,384.034,185.259,23.072,764.481,318.424,114.302,14.209
2011-10-15,71.861,147.823,107.704,19.364,473.64,580.531,359.76,49.405,558.098,384.018,185.278,23.077,764.62,318.457,114.321,14.217
2011-10-16,71.851,147.792,107.702,19.363,473.613,580.453,359.779,49.415,558.137,384.002,185.298,23.082,764.759,318.49,114.341,14.224
2011-10-17,71.842,147.761,107.701,19.363,473.585,580.374,359.799,49.424,558.176,383.987,185.317,23.087,764.898,318.523,114.36,14.231
2011-10-18,71.832,147.73,107.699,19.363,473.558,580.296,359.819,49.434,558.214,383.971,185.336,23.091,765.036,318.556,114.38,14.238
2011-10-19,71.823,147.699,107.697,19.363,473.531,580.217,359.838,49.444,558.253,383.955,185.356,23.096,765.175,318.589,114.399,14.245
2011-10-20,71.813,147.668,107.695,19.363,473.504,580.139,359.858,49.453,558.292,383.939,185.375,23.101,765.314,318.622,114.419,14.252
2011-10-21,71.804,147.637,107.694,19.363,473.476,580.06,359.877,49.463,558.331,383.923,185.394,23.106,765.453,318.656,114.438,14.259
2011-10-22,71.794,147.606,107.692,19.363,473.449,579.982,359.897,49.473,558.37,383.907,185.414,23.111,765.591,318.689,114.458,14.267
2011-10-23,71.785,147.575,107.69,19.363,473.422,579.904,359.917,49.482,558.409,383.891,185.433,23.116,765.73,318.722,114.477,14.274
2011-10-24,71.775,147.544,107.688,19.363,473.395,579.825,359.936,49.492,558.448,383.875,185.452,23.121,765.869,318.755,114.497,14.281
2011-10-25,71.766,147.513,107.687,19.363,473.368,579.747,359.956,49.501,558.487,383.859,185.472,23.125,766.008,318.788,114.516,14.288
2011-10-26,71.756,147.482,107.685,19.363,473.34,579.668,359.975,49.511,558.526,383.844,185.491,23.13,766.146,318.821,114.536,14.295
2011-10-27,71.747,147.451,107.683,19.363,473.313,579.59,359.995,49.521,558.565,383.828,185.51,23.135,766.285,318.854,114.555,14.302
2011-10-28,71.737,147.42,107.681,19.362,473.286,579.512,360.015,49.53,558.604,383.812,185.53,23.14,766.424,318.887,114.575,14.31
2011-10-29,71.727,147.389,107.679,19.362,473.259,579.433,360.034,49.54,558.643,383.796,185.549,23.145,766.563,318.92,114.594,14.317
2011-10-30,71.718,147.358,107.678,19.362,473.232,579.355,360.054,49.55,558.682,383.78,185.568,23.15,766.701,318.954,114.614,14.324
2011-10-31,71.708,147.327,107.676,19.362,473.204,579.276,360.073,49.559,558.721,383.764,185.588,23.155,766.84,318.987,114.633,14.331
2011-11-01,71.699,147.296,107.674,19.362,473.177,579.198,360.093,49.569,558.76,383.748,185.607,23.159,766.979,319.02,114.653,14.338
2011-11-02,71.69,147.263,107.668,19.359,473.15,579.112,360.102,49.571,558.792,383.734,185.623,23.166,767.111,319.048,114.669,14.343
2011-11-03,71.681,147.229,107.662,19.356,473.122,579.027,360.112,49.573,558.824,383.72,185.639,23.173,767.244,319.075,114.684,14.347
2011-11-04,71.672,147.196,107.656,19.353,473.094,578.941,360.121,49.575,558.856,383.706,185.655,23.18,767.377,319.103,114.7,14.352
2011-11-05,71.663,147.162,107.65,19.35,473.066,578.855,360.131,49.578,558.888,383.692,185.671,23.186,767.509,319.131,114.716,14.357
2011-11-06,71.655,147.129,107.644,19.347,473.039,578.77,360.14,49.58,558.92,383.678,185.687,23.193,767.642,319.159,114.731,14.361
2011-11-07,71.646,147.095,107.638,19.343,473.011,578.684,360.149,49.582,558.952,383.664,185.703,23.2,767.774,319.186,114.747,14.366
2011-11-08,71.637,147.062,107.631,19.34,472.983,578.599,360.159,49.584,558.985,383.65,185.719,23.207,767.907,319.214,114.763,14.371
2011-11-09,71.628,147.028,107.625,19.337,472.955,578.513,360.168,49.586,559.017,383.636,185.735,23.214,768.04,319.242,114.779,14.375
2011-11-10,71.619,146.995,107.619,19.334,472.928,578.427,360.178,49.589,559.049,383.622,185.751,23.22,768.172,319.27,114.794,14.38
2011-11-11,71.61,146.961,107.613,19.331,472.9,578.342,360.187,49.591,559.081,383.608,185.767,23.227,768.305,319.297,114.81,14.385
2011-11-12,71.601,146.928,107.607,19.328,472.872,578.256,360.196,49.593,559.113,383.595,185.783,23.234,768.437,319.325,114.826,14.389
2011-11-13,71.593,146.894,107.601,19.325,472.844,578.171,360.206,49.595,559.145,383.581,185.799,23.241,768.57,319.353,114.841,14.394
2011-11-14,71.584,146.861,107.595,19.322,472.817,578.085,360.215,49.597,559.177,383.567,185.815,23.247,768.703,319.381,114.857,14.399
2011-11-15,71.575,146.827,107.589,19.319,472.789,577.999,360.225,49.599,559.209,383.553,185.831,23.254,768.835,319.408,114.873,14.403
2011-11-16,71.566,146.794,107.582,19.316,472.761,577.914,360.234,49.602,559.242,383.539,185.847,23.261,768.968,319.436,114.888,14.408
2011-11-17,71.557,146.76,107.576,19.312,472.733,577.828,360.243,49.604,559.274,383.525,185.863,23.268,769.1,319.464,114.904,14.413
2011-11-18,71.548,146.727,107.57,19.309,472.706,577.743,360.253,49.606,559.306,383.511,185.879,23.274,769.233,319.491,114.92,14.417
2011-11-19,71.539,146.693,107.564,19.306,472.678,577.657,360.262,49.608,559.338,383.497,185.895,23.281,769.366,319.519,114.936,14.422
2011-11-20,71.531,146.66,107.558,19.303,472.65,577.571,360.272,49.61,559.37,383.483,185.911,23.288,769.498,319.547,114.951,14.427
2011-11-21,71.522,146.627,107.552,19.3,472.622,577.486,360.281,49.613,559.402,383.469,185.927,23.295,769.631,319.575,114.967,14.431
2011-11-22,71.513,146.593,107.546,19.297,472.595,577.4,360.29,49.615,559.434,383.455,185.943,23.301,769.763,319.602,114.983,14.436
2011-11-23,71.504,146.56,107.54,19.294,472.567,577.315,360.3,49.617,559.466,383.441,185.958,23.308,769.896,319.63,114.998,14.441
2011-11-24,71.495,146.526,107.534,19.291,472.539,577.229,360.309,49.619,559.499,383.427,185.974,23.315,770.029,319.658,115.014,14.445
2011-11-25,71.486,146.493,107.527,19.288,472.511,577.143,360.319,49.621,559.531,383.413,185.99,23.322,770.161,319.686,115.03,14.45
2011-11-26,71.478,146.459,107.521,19.285,472.484,577.058,360.328,49.624,559.563,383.399,186.006,23.328,770.294,319.713,115.045,14.454
2011-11-27,71.469,146.426,107.515,19.281,472.456,576.972,360.337,49.626,559.595,383.385,186.022,23.335,770.426,319.741,115.061,14.459
2011-11-28,71.46,146.392,107.509,19.278,472.428,576.887,360.347,49.628,559.627,383.371,186.038,23.342,770.559,319.769,115.077,14.464
2011-11-29,71.451,146.359,107.503,19.275,472.4,576.801,360.356,49.63,559.659,383.357,186.054,23.349,770.692,319.797,115.092,14.468
2011-11-30,71.442,146.325,107.497,19.272,472.373,576.715,360.366,49.632,559.691,383.343,186.07,23.355,770.824,319.824,115.108,14.473
2011-12-01,71.433,146.292,107.491,19.269,472.345,576.63,360.375,49.634,559.723,383.329,186.086,23.362,770.957,319.852,115.124,14.478
2011-12-02,71.426,146.248,107.487,19.269,472.333,576.514,360.392,49.643,559.782,383.303,186.107,23.367,771.113,319.876,115.142,14.481
2011-12-03,71.419,146.205,107.483,19.268,472.322,576.399,360.409,49.651,559.84,383.277,186.128,23.371,771.268,319.901,115.159,14.484
2011-12-04,71.412,146.162,107.48,19.268,472.31,576.284,360.425,49.66,559.898,383.251,186.15,23.376,771.424,319.925,115.177,14.487
2011-12-05,71.405,146.118,107.476,19.267,472.298,576.168,360.442,49.668,559.956,383.224,186.171,23.38,771.58,319.949,115.195,14.49
2011-12-06,71.397,146.075,107.472,19.267,472.287,576.053,360.459,49.677,560.014,383.198,186.192,23.385,771.736,319.974,115.212,14.493
2011-12-07,71.39,146.032,107.469,19.266,472.275,575.938,360.476,49.685,560.073,383.172,186.213,23.389,771.892,319.998,115.23,14.496
2011-12-08,71.383,145.989,107.465,19.266,472.263,575.822,360.493,49.694,560.131,383.146,186.234,23.394,772.047,320.022,115.248,14.499
2011-12-09,71.376,145.945,107.461,19.265,472.252,575.707,360.509,49.702,560.189,383.119,186.255,23.398,772.203,320.046,115.265,14.502
2011-12-10,71.369,145.902,107.457,19.265,472.24,575.592,360.526,49.711,560.247,383.093,186.276,23.403,772.359,320.071,115.283,14.505
2011-12-11,71.362,145.859,107.454,19.265,472.228,575.476,360.543,49.719,560.305,383.067,186.297,23.407,772.515,320.095,115.301,14.508
2011-12-12,71.355,145.816,107.45,19.264,472.217,575.361,360.56,49.728,560.364,383.041,186.318,23.412,772.671,320.119,115.318,14.511
2011-12-13,71.347,145.772,107.446,19.264,472.205,575.246,360.576,49.736,560.422,383.014,186.34,23.416,772.826,320.144,115.336,14.514
2011-12-14,71.34,145.729,107.443,19.263,472.193,575.13,360.593,49.745,560.48,382.988,186.361,23.421,772.982,320.168,115.354,14.517
2011-12-15,71.333,145.686,107.439,19.263,472.182,575.015,360.61,49.753,560.538,382.962,186.382,23.425,773.138,320.192,115.371,14.52
2011-12-16,71.326,145.642,107.435,19.262,472.17,574.9,360.627,49.762,560.596,382.936,186.403,23.43,773.294,320.216,115.389,14.523
2011-12-17,71.319,145.599,107.431,19.262,472.158,574.784,360.644,49.77,560.655,382.91,186.424,23.434,773.45,320.241,115.407,14.526
2011-12-18,71.312,145.556,107.428,19.261,472.147,574.669,360.66,49.779,560.713,382.883,186.445,23.439,773.605,320.265,115.424,14.529
2011-12-19,71.304,145.513,107.424,19.261,472.135,574.554,360.677,49.787,560.771,382.857,186.466,23.443,773.761,320.289,115.442,14.532
2011-12-20,71.297,145.469,107.42,19.261,472.123,574.438,360.694,49.796,560.829,382.831,186.487,23.448,773.917,320.314,115.459,14.535
2011-12-21,71.29,145.426,107.417,19.26,472.112,574.323,360.711,49.804,560.888,382.805,186.508,23.452,774.073,320.338,115.477,14.538
2011-12-22,71.283,145.383,107.413,19.26,472.1,574.208,360.727,49.813,560.946,382.778,186.53,23.457,774.229,320.362,115.495,14.541
2011-12-23,71.276,145.34,107.409,19.259,472.088,574.092,360.744,49.821,561.004,382.752,186.551,23.461,774.384,320.386,115.512,14.544
2011-12-24,71.269,145.296,107.405,19.259,472.077,573.977,360.761,49.83,561.062,382.726,186.572,23.466,774.54,320.411,115.53,14.547
2011-12-25,71.262,145.253,107.402,19.258,472.065,573.861,360.778,49.838,561.12,382.7,186.593,23.47,774.696,320.435,115.548,14.55
2011-12-26,71.254,145.21,107.398,19.258,472.054,573.746,360.795,49.846,561.179,382.673,186.614,23.475,774.852,320.459,115.565,14.553
2011-12-27,71.247,145.166,107.394,19.258,472.042,573.631,360.811,49.855,561.237,382.647,186.635,23.479,775.007,320.484,115.583,14.556
2011-12-28,71.24,145.123,107.391,19.257,472.03,573.515,360.828,49.863,561.295,382.621,186.656,23.484,775.163,320.508,115.601,14.559
2011-12-29,71.233,145.08,107.387,19.257,472.019,573.4,360.845,49.872,561.353,382.595,186.677,23.488,775.319,320.532,115.618,14.562
2011-12-30,71.226,145.037,107.383,19.256,472.007,573.285,360.862,49.88,561.411,382.569,186.698,23.493,775.475,320.556,115.636,14.565
2011-12-31,71.219,144.993,107.379,19.256,471.995,573.169,360.878,49.889,561.47,382.542,186.719,23.497,775.631,320.581,115.654,14.568
2012-01-01,71.211,144.95,107.376,19.255,471.984,573.054,360.895,49.897,561.528,382.516,186.741,23.502,775.786,320.605,115.671,14.571
2012-01-02,71.203,144.893,107.377,19.256,471.983,572.924,360.918,49.906,561.6,382.486,186.769,23.506,775.953,320.638,115.693,14.573
2012-01-03,71.195,144.836,107.379,19.257,471.982,572.794,360.941,49.915,561.673,382.457,186.797,23.51,776.12,320.67,115.714,14.576
2012-01-04,71.186,144.779,107.38,19.258,471.981,572.664,360.964,49.923,561.745,382.427,186.825,23.514,776.286,320.703,115.736,14.578
2012-01-05,71.178,144.721,107.382,19.26,471.98,572.534,360.987,49.932,561.818,382.398,186.853,23.518,776.453,320.735,115.757,14.58
2012-01-06,71.169,144.664,107.383,19.261,471.979,572.404,361.011,49.941,561.89,382.368,186.881,23.522,776.619,320.768,115.778,14.583
2012-01-07,71.161,144.607,107.385,19.262,471.978,572.274,361.034,49.949,561.963,382.339,186.909,23.526,776.786,320.801,115.8,14.585
2012-01-08,71.152,144.55,107.386,19.263,471.977,572.143,361.057,49.958,562.035,382.309,186.937,23.53,776.952,320.833,115.821,14.588
2012-01-09,71.144,144.493,107.388,19.264,471.976,572.013,361.08,49.967,562.108,382.279,186.965,23.534,777.119,320.866,115.842,14.59
2012-01-10,71.135,144.436,107.389,19.265,471.975,571.883,361.103,49.975,562.18,382.25,186.993,23.537,777.286,320.898,115.864,14.592
2012-01-11,71.127,144.379,107.391,19.266,471.974,571.753,361.126,49.984,562.253,382.22,187.021,23.541,777.452,320.931,115.885,14.595
2012-01-12,71.118,144.321,107.392,19.267,471.973,571.623,361.149,49.993,562.325,382.191,187.049,23.545,777.619,320.964,115.907,14.597
2012-01-13,71.11,144.264,107.394,19.268,471.972,571.493,361.172,50.001,562.398,382.161,187.077,23.549,777.785,320.996,115.928,14.599
2012-01-14,71.101,144.207,107.395,19.269,471.971,571.363,361.195,50.01,562.47,382.131,187.105,23.553,777.952,321.029,115.949,14.602
2012-01-15,71.093,144.15,107.397,19.27,471.97,571.233,361.218,50.019,562.543,382.102,187.133,23.557,778.118,321.061,115.971,14.604
2012-01-16,71.084,144.093,107.398,19.271,471.969,571.103,361.241,50.027,562.615,382.072,187.161,23.561,778.285,321.094,115.992,14.607
2012-01-17,71.076,144.036,107.4,19.272,471.968,570.973,361.264,50.036,562.688,382.043,187.189,23.565,778.452,321.126,116.013,14.609
2012-01-18,71.067,143.979,107.401,19.273,471.967,570.843,361.287,50.044,562.76,382.013,187.217,23.569,778.618,321.159,116.035,14.611
2012-01-19,71.059,143.921,107.403,19.274,471.966,570.712,361.31,50.053,562.833,381.984,187.245,23.573,778.785,321.192,116.056,14.614
2012-01-20,71.05,143.864,107.404,19.275,471.965,570.582,361.333,50.062,562.905,381.954,187.273,23.577,778.951,321.224,116.078,14.616
2012-01-21,71.042,143.807,107.406,19.277,471.964,570.452,361.356,50.07,562.978,381.924,187.301,23.581,779.118,321.257,116.099,14.619
2012-01-22,71.033,143.75,107.407,19.278,471.963,570.322,361.379,50.079,563.05,381.895,187.329,23.585,779.284,321.289,116.12,14.621
2012-01-23,71.025,143.693,107.409,19.279,471.962,570.192,361.402,50.088,563.123,381.865,187.357,23.589,779.451,321.322,116.142,14.623
2012-01-24,71.016,143.636,107.41,19.28,471.961,570.062,361.425,50.096,563.195,381.836,187.385,23.593,779.617,321.355,116.163,14.626
2012-01-25,71.008,143.579,107.412,19.281,471.96,569.932,361.448,50.105,563.268,381.806,187.413,23.597,779.784,321.387,116.184,14.628
2012-01-26,71,143.521,107.413,19.282,471.959,569.802,361.472,50.114,563.34,381.776,187.441,23.601,779.951,321.42,116.206,14.63
2012-01-27,70.991,143.464,107.415,19.283,471.958,569.672,361.495,50.122,563.413,381.747,187.469,23.605,780.117,321.452,116.227,14.633
2012-01-28,70.983,143.407,107.416,19.284,471.957,569.542,361.518,50.131,563.485,381.717,187.497,23.609,780.284,321.485,116.249,14.635
2012-01-29,70.974,143.35,107.418,19.285,471.956,569.411,361.541,50.14,563.558,381.688,187.524,23.613,780.45,321.518,116.27,14.638
2012-01-30,70.966,143.293,107.419,19.286,471.955,569.281,361.564,50.148,563.63,381.658,187.552,23.617,780.617,321.55,116.291,14.64
2012-01-31,70.957,143.236,107.421,19.287,471.954,569.151,361.587,50.157,563.703,381.628,187.58,23.621,780.783,321.583,116.313,14.642
2012-02-01,70.949,143.179,107.422,19.288,471.953,569.021,361.61,50.166,563.775,381.599,187.608,23.625,780.95,321.615,116.334,14.645
2012-02-02,70.941,143.118,107.412,19.279,471.944,568.868,361.619,50.158,563.842,381.564,187.626,23.62,781.124,321.661,116.345,14.646
2012-02-03,70.933,143.058,107.402,19.271,471.934,568.715,361.628,50.151,563.908,381.528,187.644,23.614,781.299,321.706,116.357,14.646
2012-02-04,70.925,142.997,107.392,19.262,471.924,568.562,361.637,50.143,563.975,381.493,187.661,23.609,781.473,321.751,116.368,14.647
2012-02-05,70.917,142.937,107.382,19.253,471.915,568.408,361.646,50.135,564.041,381.458,187.679,23.603,781.647,321.797,116.379,14.648
2012-02-06,70.909,142.877,107.372,19.244,471.905,568.255,361.655,50.128,564.107,381.422,187.696,23.598,781.821,321.842,116.391,14.649
2012-02-07,70.901,142.816,107.362,19.235,471.895,568.102,361.664,50.12,564.174,381.387,187.714,23.593,781.996,321.887,116.402,14.65
2012-02-08,70.893,142.756,107.352,19.227,471.885,567.949,361.673,50.113,564.24,381.352,187.731,23.587,782.17,321.933,116.413,14.651
2012-02-09,70.885,142.695,107.342,19.218,471.876,567.795,361.682,50.105,564.306,381.316,187.749,23.582,782.344,321.978,116.425,14.652
2012-02-10,70.877,142.635,107.332,19.209,471.866,567.642,361.691,50.098,564.373,381.281,187.767,23.576,782.519,322.023,116.436,14.652
2012-02-11,70.869,142.574,107.322,19.2,471.856,567.489,361.7,50.09,564.439,381.246,187.784,23.571,782.693,322.068,116.447,14.653
2012-02-12,70.861,142.514,107.312,19.192,471.846,567.336,361.709,50.083,564.506,381.211,187.802,23.566,782.867,322.114,116.459,14.654
2012-02-13,70.854,142.454,107.302,19.183,471.837,567.183,361.717,50.075,564.572,381.175,187.819,23.56,783.041,322.159,116.47,14.655
2012-02-14,70.846,142.393,107.292,19.174,471.827,567.029,361.726,50.067,564.638,381.14,187.837,23.555,783.216,322.204,116.481,14.656
2012-02-15,70.838,142.333,107.282,19.165,471.817,566.876,361.735,50.06,564.705,381.105,187.854,23.55,783.39,322.25,116.493,14.657
2012-02-16,70.83,142.272,107.272,19.156,471.808,566.723,361.744,50.052,564.771,381.069,187.872,23.544,783.564,322.295,116.504,14.658
2012-02-17,70.822,142.212,107.262,19.148,471.798,566.57,361.753,50.045,564.837,381.034,187.889,23.539,783.738,322.34,116.515,14.658
2012-02-18,70.814,142.151,107.252,19.139,471.788,566.416,361.762,50.037,564.904,380.999,187.907,23.533,783.913,322.386,116.527,14.659
2012-02-19,70.806,142.091,107.242,19.13,471.778,566.263,361.771,50.03,564.97,380.963,187.925,23.528,784.087,322.431,116.538,14.66
2012-02-20,70.798,142.031,107.232,19.121,471.769,566.11,361.78,50.022,565.037,380.928,187.942,23.523,784.261,322.476,116.549,14.661
2012-02-21,70.79,141.97,107.222,19.113,471.759,565.957,361.789,50.015,565.103,380.893,187.96,23.517,784.436,322.522,116.561,14.662
2012-02-22,70.782,141.91,107.212,19.104,471.749,565.803,361.798,50.007,565.169,380.857,187.977,23.512,784.61,322.567,116.572,14.663
2012-02-23,70.774,141.849,107.202,19.095,471.74,565.65,361.807,49.999,565.236,380.822,187.995,23.507,784.784,322.612,116.583,14.663
2012-02-24,70.766,141.789,107.192,19.086,471.73,565.497,361.816,49.992,565.302,380.787,188.012,23.501,784.958,322.658,116.595,14.664
2012-02-25,70.758,141.729,107.182,19.077,471.72,565.344,361.825,49.984,565.368,380.751,188.03,23.496,785.133,322.703,116.606,14.665
2012-02-26,70.75,141.668,107.172,19.069,471.71,565.191,361.834,49.977,565.435,380.716,188.047,23.49,785.307,322.748,116.617,14.666
2012-02-27,70.742,141.608,107.162,19.06,471.701,565.037,361.843,49.969,565.501,380.681,188.065,23.485,785.481,322.794,116.629,14.667
2012-02-28,70.735,141.547,107.152,19.051,471.691,564.884,361.852,49.962,565.567,380.646,188.083,23.48,785.656,322.839,116.64,14.668
2012-02-29,70.727,141.487,107.142,19.042,471.681,564.731,361.861,49.954,565.634,380.61,188.1,23.474,785.83,322.884,116.651,14.669
2012-03-01,70.719,141.426,107.132,19.034,471.671,564.578,361.87,49.947,565.7,380.575,188.118,23.469,786.004,322.93,116.663,14.669
2012-03-02,70.705,141.38,107.133,19.031,471.637,564.468,361.899,49.951,565.749,380.551,188.146,23.475,786.15,322.984,116.682,14.673
2012-03-03,70.691,141.333,107.134,19.028,471.602,564.359,361.929,49.955,565.798,380.527,188.173,23.481,786.295,323.038,116.701,14.677
2012-03-04,70.677,141.287,107.135,19.025,471.568,564.249,361.958,49.96,565.847,380.503,188.201,23.488,786.441,323.092,116.72,14.68
2012-03-05,70.663,141.24,107.136,19.022,471.533,564.14,361.987,49.964,565.896,380.479,188.229,23.494,786.586,323.146,116.739,14.684
2012-03-06,70.649,141.194,107.137,19.019,471.499,564.03,362.017,49.968,565.944,380.454,188.257,23.5,786.732,323.2,116.758,14.688
2012-03-07,70.635,141.147,107.138,19.016,471.464,563.921,362.046,49.973,565.993,380.43,188.285,23.506,786.877,323.254,116.778,14.691
2012-03-08,70.622,141.101,107.139,19.013,471.43,563.811,362.075,49.977,566.042,380.406,188.312,23.513,787.023,323.308,116.797,14.695
2012-03-09,70.608,141.054,107.14,19.01,471.395,563.702,362.105,49.981,566.091,380.382,188.34,23.519,787.168,323.362,116.816,14.698
2012-03-10,70.594,141.008,107.141,19.007,471.361,563.592,362.134,49.986,566.14,380.358,188.368,23.525,787.314,323.416,116.835,14.702
2012-03-11,70.58,140.961,107.142,19.004,471.326,563.483,362.163,49.99,566.189,380.334,188.396,23.532,787.46,323.47,116.854,14.706
2012-03-12,70.566,140.914,107.143,19.001,471.292,563.373,362.192,49.994,566.237,380.31,188.424,23.538,787.605,323.524,116.873,14.709
2012-03-13,70.552,140.868,107.144,18.998,471.257,563.264,362.222,49.999,566.286,380.286,188.452,23.544,787.751,323.578,116.893,14.713
2012-03-14,70.538,140.821,107.145,18.995,471.223,563.154,362.251,50.003,566.335,380.262,188.479,23.55,787.896,323.632,116.912,14.716
2012-03-15,70.525,140.775,107.146,18.991,471.188,563.044,362.28,50.007,566.384,380.237,188.507,23.557,788.042,323.686,116.931,14.72
2012-03-16,70.511,140.728,107.147,18.988,471.153,562.935,362.31,50.012,566.433,380.213,188.535,23.563,788.187,323.74,116.95,14.724
2012-03-17,70.497,140.682,107.148,18.985,471.119,562.825,362.339,50.016,566.482,380.189,188.563,23.569,788.333,323.794,116.969,14.727
